Time,Shell side Flow rate,Tube side In temp,Shell side out temp,Tube side out temp,Tube side Flow rate,Shell side In temp,Fluid Density,Density,Density correction,MMJoules,MM kcal/hr,Unknown,Delta T1,Delta T2,LMTD,UA,U value,Ch,Cc,G_s,Re_s,Nu_s,ho,G_t,v_t,Re_t,f,Nu_t,hi,U_clean,Rf_val,Cp_val
2017-08-21,422.7020418114132,233.6128290441301,267.37385090192157,269.53292141490516,933.594704299503,347.1589333375295,31.299999237060547,869.1646232378376,869.0349858302146,36428.56952278244,8.378570990239963,8.4683367497985,77.62601192262437,33.761021857791484,52.68457341348292,159033.279880357,137.81046783393154,0.10501542099078547,0.2332563573751063,1264.422542331498,55579.80409105527,487.57648229247326,1332.2017596279934,225.4794712027489,2.981474773081008,93026.43918583462,0.00456771550955623,869.4815727315685,3187.688579915311,739.8618764006021,0.005904739195880449,18.62651289783626
2017-08-22,418.1470072587331,234.57323145866394,268.1016321765052,270.28427352905277,928.8310934066773,347.69312403466967,31.385853479968176,868.7069848676597,868.5767779414047,36013.96643803895,8.283212280748959,8.351891814959478,77.40885050561694,33.52840071784125,52.44326314314274,157942.456216065,136.86521335880852,0.10407925363544264,0.2319445563582866,1250.7971329418808,54980.876470594674,484.41718102814156,1323.569623221929,224.5275285109506,2.9688866465330825,92633.69461155207,0.004571845530163442,866.2418172306277,3175.8110060414656,735.8737191474125,0.0059475296756055515,18.599008199040092
2017-08-23,410.54793832567003,235.20271077420978,268.0342799928453,270.4190850098928,921.0466322792901,347.3156030601925,31.559999465942383,867.7787345973496,867.6481543898605,35178.49368295514,8.091053547079682,8.159682527523124,76.89651805029975,32.83156921863556,51.77582821871349,156270.65795154488,135.4165146893803,0.10205649220037809,0.22975401804205176,1228.0661472609966,53981.69804040744,479.1157720694059,1309.0846211764476,221.100181952473,2.9282407393759464,91219.66856079777,0.00458690883841224,854.5641602078109,3132.998443821365,727.4618225362073,0.006009981087635197,18.61493077633505
2017-08-24,424.4845754517449,235.17949567370943,269.1051067458259,270.56509069866604,932.5246020634969,347.13536607424413,31.144562792778014,869.9958120686725,869.8652456277381,35880.62157928964,8.252542963236618,8.324396991429854,76.57027537557813,33.92561107211643,52.38549668892258,157531.5658260748,136.5091558284877,0.10577134511966878,0.23321230873401835,1269.7546095901303,55814.1840105153,488.80910927537684,1335.5696575788304,222.22276289222734,2.9431071925445527,91682.81363988717,0.0045819412832504335,858.3913310204111,3147.029596493622,737.97860204848,0.0059704631229067825,18.497711918687855
2017-08-25,449.78477748764885,234.41807714568245,270.52307015524974,270.73349165916443,955.1787039226956,347.62253605524694,30.373923740122052,874.1458996627356,874.0157847429882,37909.40455164676,8.719163046878753,8.751961569842795,76.88904439608255,36.104993009567266,53.94290188251863,161586.3332697719,140.0228191245857,0.11317867351860439,0.2400296996521801,1345.4347403097509,59140.83052159846,506.08678162573943,1382.777319029618,225.51768118980408,2.9783178836352358,93042.20354353033,0.004567550215608001,869.6115797892307,3188.1652110780815,757.7887952807935,0.005822064184082343,18.477815982050938
2017-08-26,468.4788186020321,233.67661086453333,270.7959585295783,270.67042298846775,975.9192914326986,347.70186965730454,30.0,876.1609907120743,876.0313154818317,39534.151975724286,9.092854954416586,9.119522663093424,77.03144666883681,37.119347665045,54.668370049119396,166328.19626406173,144.13188584407428,0.11823439644062024,0.24579405993538792,1401.3539568127164,61598.85305291877,518.6043058188679,1416.9788614786419,237.95280447743357,3.1212786041526215,98172.58297059953,0.004515639969482972,911.7877584358889,3342.791286239224,781.7883262385917,0.005658971415135382,18.436177799882763
2017-08-27,468.7044080893199,233.789996960428,270.85189685291715,271.1460814052158,975.6302049848769,348.66793384022185,29.856874454021455,876.9384222993982,876.8086798312007,39945.00835506832,9.187351921665714,9.240143912229277,77.52185243500604,37.061899892489116,54.82592244818258,167572.73575250476,145.2103429397788,0.1180651671670037,0.24593926382387285,1402.0287594037266,61628.51512754401,518.7541274247077,1417.3882179881919,237.5043347703676,3.1153962886144195,97987.55708017801,0.004517449427058413,910.2712171053595,3337.2313507191293,781.5086322794073,0.005606985398389455,18.58077274415349
2017-08-28,470.03802385330204,233.60442016654542,270.38934831089443,271.10831465721134,976.998186747233,348.3465975284576,29.799999237060547,877.2473693074186,877.11773688626,40173.347620175344,9.23986995264033,9.286443989690419,77.23828287124634,36.784928144349,54.533441054715276,169436.8098824279,146.82565847697387,0.11852576932138863,0.24637095107002208,1406.017985070964,61803.86820267286,519.6392381711856,1419.806599794426,238.0315818673648,3.118444380321537,98205.08428894378,0.004515322587673629,912.0541171132259,3343.767808963267,782.862672334933,0.00553343543306339,18.754969890064867
2017-08-29,419.34971229235333,229.35251191986933,262.77569563123916,267.1839579953088,895.8206723213196,343.7131839328342,30.820590413941275,871.7408403094965,871.6137292699282,36922.451674370575,8.492163885105233,8.534084903049598,76.52922593752542,33.42318371136984,52.022275585565716,163162.34698478354,141.38851558473442,0.1051188568830806,0.22451687298719689,1254.3947672229178,55139.01649249162,485.252690460899,1325.8524797109703,238.0372656322624,3.1185164012797677,98207.4292492489,0.004515299694028669,912.0733344156233,3343.8382633320657,748.860116726488,0.005737347348816256,18.880497495685812
2017-08-30,403.03019438319734,229.89470649295382,263.4553587065803,268.5107258001963,870.5055452240839,346.98902262051905,30.843437990877362,871.61431287058,871.4868803096297,36623.49428349438,8.423403685203708,8.476306190470465,78.47829682032268,33.56065221362644,52.87063360934823,159300.79053714397,138.04227949492545,0.10085908644855814,0.21810882938711332,1205.5784278556112,52993.212785548494,473.8323333496283,1294.64871908724,210.02277219017896,2.7736742264573317,86649.44325340378,0.0046377861938694635,816.6743190427417,2994.0869156595318,711.6511477804788,0.005838974529461335,19.397464604034756
2017-08-31,433.2589150534736,228.8398830546273,265.26639404826693,268.6322231080797,891.3260721312628,347.159853304757,30.200000762939453,875.0772995199072,874.9504924692559,38773.068329297945,8.917805715738528,8.96656395226958,78.52763019667732,36.426510993639624,54.80757938231418,162703.70390157247,140.99107790430892,0.10893203101875826,0.2242115226161748,1296.001165530467,56967.895201506064,494.8466642718804,1352.0660262149372,212.86007289021973,2.7955791490142157,87820.03310629082,0.004624422234125019,826.401034009942,3029.746944800377,734.4407788238416,0.005731067215616708,19.19706557281539
2017-09-01,455.56513232654993,232.39017264578078,269.0711243682437,270.68514337009856,948.5023976961771,348.7825915866428,30.390615112251705,874.0510650038447,873.9221526314658,39681.86733036341,9.126829485983585,9.167985033787756,78.09744821654427,36.68095172246297,54.801155795708404,166531.89618482004,144.30840223987872,0.11452416221085648,0.23831529383369066,1362.7254326604686,59900.871774643165,509.9791591629277,1393.4124345294429,230.89469953138803,3.03244419647173,95260.60891359037,0.00454465158248123,887.8811651729363,3255.1450649517706,766.7430420476451,0.005625385536145701,18.820960129549043
2017-09-02,431.69886258443194,233.47788700262706,267.6263072490692,270.50932911237084,942.0051880942451,348.6236804008484,31.06999969482422,870.3942933236345,870.264735936642,37947.68598838132,8.727967777327704,8.792395006757408,78.11435128847758,34.14842024644216,53.13373779638133,164264.49834044778,142.34358608357692,0.10775616350874119,0.2356907451761702,1291.3346030018754,56762.76865366745,493.77680472915654,1349.1428565848717,227.7220823384084,3.0068719401284696,93951.6769793955,0.004558076248490542,877.1075819157132,3215.6470130196,748.0287967282687,0.005688408141907227,19.029158597390882
2017-09-03,390.74856784608625,233.4592795451482,264.2502496560415,269.00193274286056,909.0937485059103,347.4449664539761,32.78510782983568,861.3278193721575,861.1982730193871,34807.4393177104,8.005711043073394,8.083743312568004,78.44303371111552,30.790970110893245,50.93843978473333,157066.38127336765,136.10604963030127,0.09632102900559368,0.22510588509062257,1168.8405749143935,51378.339117262105,465.11525012084326,1270.8310944930229,227.7203975672164,3.0068494836037245,93950.98189055217,0.004558083442936646,877.1018561399126,3215.626021211719,719.4576593528654,0.00595727613247378,18.917867905211452
2017-09-04,383.6281116909451,232.73708324962192,262.7838045226203,267.4990356763204,905.5358189688787,345.4300175772773,33.18000030517578,859.2421650338844,859.1130469435175,33804.22449306488,7.774971633404923,7.870221982549265,77.9309819009569,30.046721272998383,50.24207093766206,154749.87172242036,134.09867566934173,0.09407553849708701,0.22366282054301012,1147.5412567571839,50442.09202357465,460.0111906198654,1256.8853089693273,216.23119146783424,2.8922056826071745,89210.86108577771,0.004608846883047239,837.9380313325373,3072.0438211979,704.0556741659685,0.006036852974996898,19.046601084239022
2017-09-05,407.56639948421054,234.54257925351462,266.57785204781425,269.8146133740743,913.1317684703404,346.1910005463494,31.055423392189876,870.5154569225239,870.3852681730265,35048.08497917637,8.061059545210563,8.152536577668211,76.37638717227512,32.03527279429966,51.02222428320195,157969.0155777932,136.88822840363363,0.1013755811761534,0.22850786679115012,1219.1475129770856,53589.66457875663,477.025028357834,1303.3720969825172,215.9837335275755,2.88889794545028,89108.76695318222,0.004609979250032091,837.091875184316,3068.9416481615735,720.5546681633289,0.005917410301947288,18.997618702902503
2017-09-06,421.13044900364343,235.9103717883428,268.9956085681915,271.20916179551017,918.636087735494,346.5499908182356,30.234190972646076,874.8942344944641,874.7632346439935,35458.91007725788,8.155549317769314,8.254860157963982,75.34082902272542,33.085236779848735,51.345892139714074,158826.64198431058,137.6314055323315,0.10516393015322217,0.23103277989898216,1259.7214593535343,55373.16013922472,486.48799574274864,1329.2276955589953,222.58855993725308,2.9269791224967205,91833.73113309368,0.004580329742711552,859.6379401061384,3151.599907896206,736.0721006311425,0.005907220969870489,18.698087512666213
2017-09-07,430.99849294132656,235.26706920164602,269.4705215824975,270.94144139219213,929.9855816502042,346.5513256987819,29.8700008392334,876.8668232267713,876.7362048547346,36358.96347229784,8.362561598628503,8.41581493468222,75.60988430658976,34.20345238085146,52.197749884556096,160208.81333794512,138.82912767586234,0.10849080477069616,0.2344137084589646,1289.2395973546065,56670.67918235025,493.29599932021597,1347.8291553808726,226.441444350875,2.967891476839493,93423.32204211067,0.004563565293176267,872.7538447121374,3199.685365528681,746.3528403977639,0.005863250498044335,18.601004801143954
2017-09-08,434.8123648961385,235.15248209900327,269.70937293370565,270.7262903796302,934.4186871740553,346.6348816871643,29.905254084534118,876.6754092506922,876.5448588288074,36422.834302818526,8.377251889648262,8.47111344457867,75.90859130753411,34.55689083470239,52.54761994776439,159419.3555419634,138.14502213341714,0.10890407242689017,0.23547913362883124,1300.6479777176744,57172.153590111426,495.91046577862846,1354.9726435163325,226.4796724748043,2.9683940893209764,93439.0938825666,0.00456340084761308,872.8838489252441,3200.161986262757,748.930254231697,0.005903531876911828,18.44564581986818
2017-09-09,447.5517604979762,235.2349413451442,271.1432156961935,271.1369714991252,948.2641113620334,347.58300093474213,30.0,876.1609907120743,876.0303913918566,37280.1296838426,8.574429827283799,8.659347913015464,76.44602943561695,35.90827435104935,53.64851127686824,159826.2814634523,138.49764424909208,0.11217256001862075,0.23882860192680122,1338.7551486828645,58847.21791853142,504.57775977423535,1378.6542293423577,230.94552862742898,3.029365178337495,95281.57955799761,0.004544438487449545,888.0536298922347,3255.7773541610964,761.5777065383377,0.005907275771559332,18.185622170929467
2017-09-10,438.83831285370724,235.68448286851245,271.132482375039,271.49101592169865,940.9356616126166,348.0778019587199,30.132118055555555,875.4463648832158,875.3154989848748,36867.92906986453,8.479623686068843,8.538713956296116,76.58678603702121,35.44799950652653,53.39968633943737,158777.75266909794,137.5890404411594,0.11022381286179721,0.2367930855959678,1312.6907379796996,57701.51322557371,498.66038084894547,1362.486216932095,230.49690117171866,3.0234810103632936,95096.4885849564,0.004546321446246264,886.5312701383069,3250.196087169005,755.3995873696113,0.005944218061124426,18.21407407968812
2017-09-11,418.44343046612215,235.90705133808981,270.2527099132538,271.32616900867885,920.7905506769816,348.3892979356978,30.5,873.4567901234568,873.3257922420133,35602.83942491295,8.188653067729978,8.250288797930464,77.06312892701891,34.34565857516394,52.85820631143624,154917.83863901807,134.24422759013697,0.10480137832458448,0.23119316442732352,1251.6838194217635,55019.852255343954,484.62319299086306,1324.1325082445037,223.4229579169144,2.9397665815486396,92177.98009064933,0.004576666807023878,862.4806118534269,3162.0216954871853,735.0403788759222,0.006088640387305125,18.26351741321111
2017-09-12,443.6942540963491,234.81060581737094,271.07325992584225,270.54505348205566,941.183066760169,346.926953930325,29.827500641345978,877.1005764286493,876.9702287393998,36871.728949883465,8.480497658473196,8.525481800604814,76.38190044826932,36.26265410847134,53.85119349489252,157468.01888309498,136.45408915346187,0.11183835353072341,0.2373037038175392,1327.2162452261796,58340.006150252135,501.9638309038476,1371.5122100548397,223.16592217569527,2.9363838158632363,92071.93442883558,0.004577793243852229,861.6050610351692,3158.8117558725626,751.5433656219155,0.00599787700098523,18.156515697606306
2017-09-13,452.987332227495,233.95473848448862,270.5786027537452,269.89799281226266,952.0018660969204,346.35062792566083,29.700000762939453,877.7915591209565,877.6617189610353,37539.835537784485,8.634162173690433,8.704112882635778,76.45263511339824,36.623864269256586,54.11714703371201,159546.52893189245,138.25522437772307,0.11395148855654151,0.24021648334743295,1355.0144962739262,59561.92469059927,508.24577450220806,1388.676319932066,232.09223963987046,3.0387482642800774,95754.68002117323,0.004539647419689564,891.9432845968196,3270.0375849359316,766.2174423674543,0.0059278871757769925,18.043862842712493
2017-09-14,428.07139275338915,234.09163906309342,269.29225380155776,269.7749435689714,936.8381616910298,347.5835132651859,30.956135593520273,871.0125185916686,870.8825972497042,36392.76568964417,8.37033610861816,8.429344132956889,77.80856969621446,35.20061473846435,53.713510578445344,155830.25272891912,135.0348810475902,0.10697156155560279,0.2345687850786035,1280.4838046325497,56285.803693452006,491.28314635805657,1342.3294515283542,232.10403971545287,3.038903123708424,95759.54839791593,0.004539598280286969,891.9832989253773,3270.184285248137,749.6303009062865,0.0060715030894139274,18.013530254091386
2017-09-15,427.7035343858931,233.36177059279547,268.4764339711931,268.77203611267936,941.993379857805,346.7355007065667,31.170000076293945,869.8592237882523,869.7297352582908,36263.51319903392,8.340608035777802,8.41113980314924,77.96346459388734,35.11466337839763,53.72061817765459,155258.98210559235,134.53984584540063,0.10657946768192439,0.23554290028489053,1279.3834351849503,56237.43511706409,491.02979559632104,1341.6372230414506,227.58203562657022,3.006871254191389,93893.8976753529,0.0045586745272156205,876.6316095861456,3213.902005871775,745.2110775670301,0.00609084059173542,18.05392457190078
2017-09-16,459.151096534729,232.22898990048301,269.62915279600355,268.4749919732412,964.0725699848599,345.8478719552358,29.822962143686084,877.1317248485117,877.0029080575008,38313.825901273565,8.812179957292921,8.864706445557653,77.37287998199463,37.40016289552053,54.980181302483054,160254.9257604105,138.8690864474961,0.11567091523145746,0.24308562175522733,1373.4520758566669,60372.37928691831,512.3839505662842,1399.983029001159,228.41974269496484,3.0179381525042266,94239.51186913236,0.004555103067017385,879.4781903894395,3224.3381248224728,766.6393418779306,0.005896632388904584,18.11400470361039
2017-09-17,423.1784477763706,234.45083294179702,269.032106839286,269.8409787866804,929.2594646453857,347.31285411516825,30.946823479069604,871.1185249356828,870.9883905917483,35876.933354290355,8.251694671486781,8.326226733291337,77.47187532848783,34.581273897488906,53.13603268781316,155029.90138443295,134.34133568841676,0.10562781022849815,0.2327711179212272,1265.84760864727,55642.445260439454,487.9061215985272,1333.1024307627104,234.92751143028678,3.0739603353625222,96924.4328034534,0.004527934271663765,901.5509869296094,3305.2612906083177,748.8053426965155,0.006108264748269308,17.940755497903034
2017-09-18,384.5174759546915,234.24249851438734,265.39390669928656,268.13066833284165,896.8596867243449,344.61546021567455,32.45000076293945,863.0680045229116,862.9379937212926,32784.09096860879,7.540340922780021,7.595231284287073,76.48479188283284,31.151408184899214,50.469383702499954,149404.6215301724,129.46674309373688,0.09518133548444403,0.22250611089127056,1150.201599296827,50559.03182195551,460.65076005976346,1258.6328000075137,214.0543574988387,2.850399662647129,88312.76108689871,0.004618867286677816,830.4906727417144,3044.740355920402,702.6779870577799,0.0063008643432160396,18.42476148083618
2017-09-19,392.6203316635556,234.30716026359133,266.5923431873321,268.16140856213036,903.5868803554112,344.9320684221056,31.946094512939453,865.740590791977,865.6105416459405,33102.958748463665,7.613680512146643,7.690740956027398,76.77065985997518,32.28518292374081,51.35164574568298,148254.29830017732,128.46992920292664,0.09722089601209655,0.22487686805271834,1174.4395551194254,51624.451640953404,466.45076933299964,1274.4801241510704,215.01003921238075,2.86312592474678,88707.04827557981,0.0046144515792654,833.7613270411193,3056.7312107999483,709.2957904973254,0.006374073659015357,18.11232082920575
2017-09-20,414.2830262131161,232.82814393308425,266.95616897477043,267.0478488975101,921.4819450696309,342.8990183618334,31.200000762939453,869.6988281282879,869.5696560389356,34274.59830911013,7.8831576110953305,7.903680135969605,75.85116946432326,34.128025041686165,52.24094079867032,150899.0393882155,130.76173257211047,0.10382023742929458,0.23037166391251984,1239.238861975687,54472.81337109644,481.7263764656444,1316.217557026859,221.5106205861165,2.9271953063236325,91389.0039082176,0.004585088742309571,855.9637150854538,3138.129484248607,730.4048312783132,0.006278393565689583,17.902637958083968
2017-09-21,429.3382656786177,229.91818802621628,265.2691292974684,264.44267042477924,930.7870929718018,340.1011162387,30.50586496459113,873.4347450903898,873.3072986048904,35077.906299788156,8.067918448951277,8.107108069898386,75.65844581392076,35.350941271252104,52.97228959933707,152302.4233746596,131.9778365464988,0.1078141768777039,0.23369416104469642,1284.2733834054934,56452.38095598598,492.154999196374,1344.7116088462835,226.33001163722895,2.9908750764502057,93377.34806273237,0.004564044851444498,872.3748755392902,3198.2959908227517,745.1357966803838,0.006234992540470957,17.71191736250848
2017-09-22,425.092438315992,229.44390429426122,265.27372732197796,264.95891310833116,909.8301001216747,341.29489002828245,30.054309079382154,875.8666274307674,875.7394621955208,35360.58192364993,8.132933842439483,8.175697878079367,76.33597691995125,35.82982302771674,53.551610808310464,151859.90626695214,131.59437284831208,0.10700081924441607,0.22907134015036404,1271.5729010393661,55894.11004722027,489.22897451625494,1336.716852394451,225.19005196659475,2.955505882752927,92907.03301183709,0.004568968720752582,868.4967586499771,3184.0780599230743,741.2059965780771,0.0062499565252392905,17.754089073191974
2017-09-23,478.73863785531785,229.89709678490956,268.42987774213157,265.9508982446459,975.3839749972026,341.6740015771654,29.899999618530273,876.7038434599502,876.5764094815568,38514.65105693954,8.858369743096096,8.876336030126152,75.72310333251953,38.53278095722198,55.04917079733085,160929.80826968353,139.45390664617292,0.12100462194993349,0.24581208581402003,1432.04400668451,62947.88543909699,525.3893078093215,1435.5174742276865,217.4954309359399,2.851154518140232,89732.45045872027,0.004603088337771214,842.2591979424467,3087.8860585567036,767.4913221320647,0.005867881826187381,18.170095560009035
2017-09-24,476.57841932508677,230.96227882173324,268.20924716525604,267.08890006807115,982.5584353340996,342.6461205482483,30.050208048025766,875.8909485169473,875.762882885606,38860.19313680798,8.937844421465837,8.974659667790263,75.55722048017714,37.246968343522816,54.15981793236329,165021.0164502264,142.9991477038357,0.12010365737349366,0.24739276408833735,1425.5821760430458,62663.844883745995,523.9655888367136,1431.6274569905831,240.07252576972655,3.1471271023759795,99047.11989778213,0.0045071478975685884,918.9513134527313,3369.0542724081483,788.9698707209055,0.00572557314876325,18.12479196108884
2017-09-25,455.48440292676287,230.41050998634762,265.9875257545047,266.17550404866535,970.075138897366,341.9843066745334,30.5,873.4567901234568,873.3290516910348,37874.88944790809,8.71122457301886,8.734597740719373,75.80880262586805,35.57701576815712,53.18033647878403,163806.26580367764,141.94650416263227,0.11462941964948509,0.24356850545493328,1362.4839479671793,59890.25691173566,509.9249340683052,1393.2642756885314,235.32837927834535,3.0964035334467845,97089.81951600005,0.0045262932426251715,902.9082909499012,3310.2374311737403,770.902909426119,0.005747727345277131,18.41301964579445
2017-09-26,466.9151199923621,229.60821932421788,266.1020935429467,265.97760311762494,975.1606389363607,341.8747432655759,30.069097222222222,875.7942082518226,875.6669455777633,38827.94173999397,8.930426600198613,8.94824726959923,75.89714014795094,36.49387421872881,53.80569952357002,165945.14990697106,143.79995659182933,0.11791505454829927,0.2455058638625739,1396.6764876360683,61393.247085153685,517.5650062819617,1414.1391907354239,236.46211933044628,3.1113197458712416,97557.56852856747,0.004521671949347187,906.7455849394028,3324.30569738171,779.3720129106428,0.005671020711743742,18.45074678198849
2017-09-27,490.20484868685406,228.74419760174223,267.06474053064983,266.2646334383223,993.3392994774713,342.64215272797475,29.50975698100196,878.8287551360254,878.7020048268477,40937.141176521436,9.41554247059993,9.40612643328999,76.37751928965251,38.3205429289076,55.17872847203859,170637.76978518846,147.8663516336122,0.12458306893795174,0.25094410691571095,1466.3427183453073,64455.54257969781,532.9036611300412,1456.048888436308,242.39714712621802,3.1697195830983547,100006.19278409069,0.004497947854328183,926.7988982196106,3397.825044700319,799.7722448451414,0.005512507853538886,18.48855753455702
2017-09-28,497.2999262279934,230.2370506869422,268.6366086218092,267.84277438057796,997.34872874154,343.60132388008964,29.600000381469727,878.3364349158363,878.208799344779,41172.62769071287,9.46970436886396,9.459676652792416,75.75854949951172,38.39955793486702,54.97965344486133,172240.3046167225,149.25502999715988,0.12632271880754253,0.2518156234787912,1487.5661218192108,65388.452716723594,537.5182067939054,1468.6571787795572,242.977432522763,3.179283351362166,100245.60209201644,0.004495669409637619,928.7564943493318,3405.0019729096134,804.7391535345577,0.005457303023304086,18.54700735531572
2017-09-29,493.1501381344265,229.43416068289014,267.6317122512393,267.3148924191793,995.9737726953294,343.40775035222373,29.661562724908194,878.0014047711938,877.8742453139089,41401.83949560167,9.522423083988384,9.477998736974325,76.09285793304443,38.197551568349205,54.984873803427995,173178.6408173611,150.06814628887443,0.12567622439436035,0.25137342554772546,1475.1529203382827,64842.809718948,534.8224606724388,1461.2916107980113,243.45594169054317,3.18554522876359,100443.02141253784,0.0044937959691231264,930.3703403437834,3410.918646255655,802.6213767190766,0.005417721841899569,18.69725260773853
2017-09-30,481.5818961143494,228.18677100605433,265.43520308070714,265.45694401529096,989.2788890414768,341.36477911737234,29.899999618530273,876.7038434599502,876.5774237047436,40399.61447101042,9.291911328332395,9.261257230623423,75.90783510208131,37.248432074652776,54.30371158082132,171109.8868070915,148.2754651707899,0.12237625947564039,0.2493141178219006,1440.549004249659,63321.73680811344,527.2592818153973,1440.6267909232743,239.1040662502727,3.134426941602842,98647.56094853567,0.004511015445013208,915.679338529658,3357.058575865342,791.2128358180175,0.005480321671092632,18.740275493317945
2017-10-01,444.29555202060277,227.9146002292633,262.92326472600297,264.84171591334876,949.386859120263,341.36266743342077,31.48399235539966,868.1998674758624,868.0736091179265,38046.321087593904,8.750653850146596,8.736173046451178,76.52095152007207,35.0086644967397,53.08158013835854,164830.34406941853,142.83392033745105,0.11164341151000708,0.23695774473776796,1329.0148990647688,58419.06898299163,502.3718795320091,1372.6271184234604,241.2126974791721,3.1620678591715405,99517.52242988127,0.0045026208919766554,922.8014632733524,3383.169670593759,768.8492544010039,0.005700493008467705,18.577623574432714
2017-10-02,435.44352977540757,228.0474186102549,262.7869963645935,264.628875096639,941.7732698228624,341.44918972651163,31.799999237060547,866.5033720826063,866.3770349633705,37309.94167636772,8.581286585564575,8.574406842469404,76.82031462987264,34.73957775433859,53.025665465341035,161832.92703856886,140.23650523272866,0.10909231806290443,0.2345800858132995,1302.5359721495345,57255.143537802716,496.3422526643152,1356.1524117573917,226.71767364715453,3.0070420768773674,93537.28642075066,0.004562377863804727,873.6931733904905,3203.129127184683,749.5756514737315,0.005796722741556336,18.70878609210577
2017-10-03,457.99326684210035,229.13273932668895,265.53917627334596,266.0294840335846,961.5797253078885,342.6566689332326,30.94548534817166,871.065194260826,870.9382135464053,38628.741002566814,8.884610430590367,8.885583090078294,76.62718489964803,36.40643694665697,54.04225197846122,164388.27865485608,142.45084805446803,0.11524727439787763,0.24077932249815218,1369.9886765381618,60220.139786935455,511.6083197456407,1397.8637784187176,226.2244392335665,3.0005038439494656,93333.79188115796,0.004564499477114787,872.0158165015537,3196.9796105451196,763.7364294115165,0.0057106129937574785,18.651833612838264
2017-10-04,463.0474605189429,229.26368162367078,266.0071353594462,266.4013606230418,967.9974466323853,343.1904170778062,30.799999237060547,871.8422715043922,871.7152131411895,39171.80690649144,9.00951558849303,9.001731816473661,76.78905645476448,36.743453735775425,54.328384521188035,165834.74538189376,143.70428542625112,0.11672981275873538,0.24259770389680677,1385.107213441658,60884.70032038678,514.9883995784381,1407.0991465393538,234.39481919642046,3.089830535279391,96704.65908554377,0.004530120672717913,899.7469203308224,3298.6472315244737,774.9188318278058,0.005668276982840861,18.544430658278742
2017-10-05,467.2396993372176,229.6619438409805,266.302052503162,266.6505497720506,968.708651860555,342.5320986641778,30.42763848039839,873.847409161548,873.7201146288502,39132.97323378714,9.000583843771041,8.991349440547067,75.88154889212714,36.640108662181426,53.90061146008647,166986.06284334735,144.70196086945177,0.11807671356574767,0.24333434894241057,1397.6473971652763,61435.925034665735,517.7808496612317,1414.728938067608,234.39008247698172,3.089767153069582,96702.70484935337,0.004530140143669662,899.7308763668008,3298.5884112314484,777.5985603077663,0.005624745773551147,18.608825717498764
2017-10-06,468.1819413926866,229.37118100060357,266.169195233451,266.61162723965117,968.8085723347134,342.62303812238906,30.454201214843327,873.7038762345852,873.5767541242518,39397.00344838844,9.06131079312934,9.034759608108795,76.01141088273789,36.79801423284742,54.054619235898485,167632.11643406542,145.26179933627853,0.11852040744968668,0.24331949957446108,1400.4659122833068,61559.817572834945,518.407095641605,1416.4400255119624,235.20011606978554,3.0928044986996843,97036.90175143718,0.004526817911189185,902.4740320164461,3308.6453534502853,778.9777000877841,0.005600388557961285,18.647748108823752
2017-10-07,468.2691237873501,228.7283522685369,265.54757829772103,266.1023208035363,968.0164886580574,342.2766488658057,30.55010403924518,873.1871420607309,873.0604011478357,39482.60387033574,9.08099889017722,9.063439378704098,76.17432806226942,36.81922602918413,54.13305972636547,167754.13917290335,145.36753827807917,0.11835591535188839,0.2429772318582312,1400.7266997274235,61571.28092038542,518.4650145209049,1416.5982768545134,235.06696784474593,3.0929615726089263,96981.96856752789,0.004527362961565959,902.0232048436413,3306.9925333384676,778.9055681071368,0.005595262231396927,18.663050340151656
2017-10-08,468.10969796710543,228.24309979014927,265.08166894912716,265.59557869169447,971.7307343271044,342.1916063308716,30.799999237060547,871.8422715043922,871.7158183462167,39549.91718459737,9.096480952457396,9.091370143635304,76.5960276391771,36.838569158977926,54.31341679159902,167481.2855947594,145.13109670256446,0.11796967833433149,0.24353350254744177,1400.2498115626936,61550.318504830764,518.3590980701388,1416.3088820883409,232.95280916920132,3.070819992829721,96109.72661835766,0.004536072345205488,894.8608759303925,3280.7340423038227,776.7631243874413,0.005602928318424607,18.684086840118148
2017-10-09,468.265998755561,228.44241074985928,265.1075017876095,265.6094595750173,973.252731376224,341.987197860082,30.86885366704729,871.4730511324818,871.3464797829071,39399.475901542784,9.061879457354841,9.063591199748402,76.3777382850647,36.66509103775024,54.1140380497917,167456.86276275458,145.10993306997798,0.11787117673256821,0.24381186269729285,1400.7173518647478,61570.870019473114,518.462938507264,1416.5926045771869,235.84917012403952,3.108999840098811,97304.68305846395,0.004524166783783887,904.6712428562483,3316.700755797341,779.652765888479,0.005608704732345177,18.61212316801226
2017-10-10,465.63009092542865,228.37387011580995,264.2993617375692,264.9663632922703,972.4005832778083,340.183448044459,31.100000381469727,870.2337002954009,870.1071695904224,38700.8400913669,8.901193221014388,8.882983544355808,75.2170847521888,35.92549162175921,53.173413508513654,167398.32016759197,145.0592029181906,0.11730209731413556,0.24325165693553627,1392.832598657394,61224.282526843504,516.709879593598,1411.8027341582185,233.95080548523057,3.0896774876990505,96521.47161272702,0.004531948112813259,898.2428168010712,3293.1328954014716,776.1484022482159,0.005605323641343263,18.689622048825658
