Timestamp,Tube Inlet Temp,Shell inlet Temp,Tube outlet Temp,Shell outlet Temp,Shell flow rate,Tube flow rate,Fluid Density,Density,Specific Gravity,Specific Heat,MMJoules,MM kcal/hr,Unknown,Delta T1,Delta T2,LMTD,UA,U value,G_s,Re_s,Nu_s,ho,G_t,v_t,Re_t,f,Nu_t,hi,U_clean,Rf_val
2017-07-02,232.459953,345.6686542,267.7637296,258.5598505,383.93260025,931.7513961,33.2000007629394,0.8591378223711591,0.7301840702421591,2868.7153676817998,34451.7301448523,7.923897933316029,0.007055914418277323,77.90492460000002,26.09989749999997,47.37292168190434,167266.39717353185,144.9448848990744,1148.452069007584,10420.266525847877,336.0623390217988,915.6002683830623,742480.4302364005,2974.1221759154414,129714918.97071509,0.001452824922368948,943254.8152393344,3007104.94627003,886.0143774353144,0.005770524272259424
2017-07-03,232.6991002,344.3494028,267.5766627,258.7112491,384.39791875,926.625537,32.6372902843687,0.8620831972725426,0.7329876308539426,2868.8243717497,33979.81440909118,7.815357314090972,0.006971863570718002,76.77274010000002,26.01214889999997,46.90127580836864,166634.2157945407,144.39706741294688,1149.8439695487846,10432.895676866181,336.3066602488729,916.2659204217045,738423.8677864593,2957.760589247863,129006217.90861951,0.0014537840672929605,938464.4973482505,2991833.3691821042,886.6360910049742,0.005797489959822648
2017-07-04,233.6819384,344.9193129,268.6240183,260.4427473,365.27377515,931.0656024,32.1215621921751,0.8648004462505186,0.7351220567793185,2873.0735673731,34356.20925322202,7.901928128241065,0.006554176112570374,76.29529460000003,26.7608089,47.2804920727133,167128.72015140165,144.82558072045202,1092.6381936622965,9913.84969519954,326.16544419120197,888.6362247790404,743061.103262709,2971.9331432401914,129816365.35433508,0.0014526881327288274,943940.3781346339,3009290.5270273476,860.740927797466,0.005743067754399311
2017-07-05,232.4388679,342.9555719,267.2969396,259.9218669,372.21219085,939.1380921,31.7000007629394,0.8670343096722143,0.7380930610075143,2867.6942450975,34645.49626806451,7.968464141654838,0.006591132514552546,75.65863230000002,27.482999000000007,47.57316921578381,167499.12341368807,145.1465540846517,1113.3929768224423,10102.164365050572,329.8687749323038,898.7259320349436,748100.250574171,2997.7002853470995,130696728.73977768,0.0014515063309273669,949888.2761684696,3028252.4801586643,870.2056397174431,0.005740434629653117
2017-07-06,231.26481,340.0258739,265.810868,259.38872,384.7951116,951.9815072,30.1634270297156,0.8752752715924467,0.7470302392624466,2862.1265940539997,35157.98976249705,8.086337645374321,0.006697409131543832,74.2150059,28.123909999999967,47.49963774325345,170239.98559910816,147.52165129905387,1151.0320868122847,10443.67583816654,336.5151176873918,916.8338617364318,756858.7746679803,3038.6960765241033,132226885.22184119,0.0014494744400369859,960219.9597589287,3061189.981591173,887.175031839451,0.005651492696326409
2017-07-07,230.3231866,340.5779152,265.7755352,260.6138404,380.92769585,974.7384889,28.9699993133544,0.8817847610486298,0.7540981113948297,2860.0818247274,37265.71358371153,8.571114124253652,0.0066369604612108056,74.80238000000003,30.2906538,49.238063646796526,174074.96334010074,150.84485558067655,1139.4635416642354,10338.710792595986,334.4817151429079,911.2938660294462,774397.7322125391,3111.3356713926128,135291025.8564959,0.001445487765884437,980885.3553058235,3127071.4509054073,881.9930737481324,0.005495532084228564
2017-07-08,230.3698155,341.9482333,266.7805773,261.885183,345.6556534,1001.830835,29.9188640991846,0.8766013860254565,0.7488870854339564,2862.2829721303997,39095.16699622901,8.991888409132672,0.005988196575853192,75.16765600000002,31.515367499999996,50.21858156734582,179055.00570688295,155.1603169037114,1033.9547880354771,9381.39671455028,315.53900396582947,859.6845381645027,796534.2611043556,3197.813617839326,139158384.4218666,0.001440605541388648,1006923.5674298977,3210081.5084267836,833.5678762592136,0.00524528452466564
2017-07-09,231.9577141,342.2526588,267.4137681,260.705922,346.36911695,965.9575452,30.2623088373078,0.874740234712608,0.746084310251308,2866.9317122446,36628.88504809327,8.424643561061451,0.006088882132593093,74.83889069999998,28.748207899999983,48.17360103265393,174880.9177738426,151.5432563031565,1036.0889612982462,9400.76073923231,315.9296228884686,860.7487775893812,769259.5330599518,3083.3071656206375,134393357.63577113,0.0014466445729688208,974834.4936446393,3107781.248791861,834.5598332357391,0.005400539546725285
2017-07-10,232.0308625,341.1593764,266.7909002,259.7750011,349.64160875,946.0157525,29.8500003814697,0.8769755169845703,0.7482762155220704,2865.7811493311,35257.66718605587,8.10926345279285,0.006152193633018284,74.36847619999998,27.744138599999985,47.28598442956349,171494.01774372044,148.6083342666555,1045.8779189852808,9489.579028529566,317.7171934359283,865.6190051720728,753076.1418013265,3019.653568593761,131566040.98162636,0.0014503485501913076,955758.8925868479,3046968.0587956845,839.1319972911635,0.005537390072350877
2017-07-11,232.1652027,340.9251426,267.0240136,260.8235725,346.0978827,952.2194106,30.4031771394941,0.8739791429669418,0.7452001777658418,2866.5502297159,35452.92801921166,8.154173444418682,0.005969209644197245,73.90112900000003,28.658369800000003,47.76057415765236,170730.2223273669,147.94646648818622,1035.2776221845704,9393.39920448872,315.78116099234006,860.3442938488478,758217.9917209358,3039.4554569560805,132464347.00899106,0.0014491616039054962,961822.5964060524,3066299.2018260215,834.1759504534903,0.005560413790311748
2017-07-12,231.9579072,342.8342694,267.6966355,262.2744476,346.01248125,970.7716692,30.5,0.8734567901234568,0.7448007511538568,2867.5241578710998,37048.73500603787,8.521209051388709,0.005998660432618455,75.13763389999997,30.31654039999998,49.38266405150727,172554.6649832599,149.527439326915,1035.0221620546283,9391.081334450813,315.7344062999134,860.2169109083535,773253.1147799589,3098.6737033107725,135091055.66001227,0.001445744677677953,979537.6592151214,3122774.983487543,834.061118604308,0.005488782835666016
